video,avg_blockiness,max_blockiness,min_blockiness,avg_blur,max_blur,min_blur,avg_contrast,max_contrast,min_contrast,avg_color,max_color,min_color,avg_ltp,max_ltp,min_ltp,avg_noise,max_noise,min_noise,avg_brisque,max_brisque,min_brisque,avg_flickering_agh,avg_blockiness_agh,avg_letterBox_agh,avg_pillarBox_agh,avg_blockloss_agh,avg_blur_agh,avg_blackout_agh,avg_freezing_agh,avg_exposure_agh,avg_contrast_agh,avg_interlace_agh,avg_noise_agh,avg_si_agh,avg_ti_agh,mos
A011.mp4,0.233204167,0.5475,0.0225,0.944392324,1,0.839545753,0.332933606,0.34265287,0.323854234,0.340685715,0.368297055,0.312982972,0.132312954,0.13405325,0.126691,0.655019086,0.72678847,0.507761888,0.491876045,0.609974797,0.43259144,0.019223556,0.992765388,0,0,0.120074902,0.076958145,0,0,0.744595977,0.720732148,0.011461318,0.01575138,0.352809954,0.10237077,87.2287
A012.mp4,0.522758333,0.995,0,0.625306622,1,0.256889031,0.333094588,0.342026711,0.324307679,0.314653521,0.377560516,0.243606886,0.133839651,0.13557394,0.12479167,0.958250304,1,0.798679284,0.397947372,0.629161651,0.223435661,0.010182083,0.873963941,0,0,0.125927558,0.263244859,0,0,0.735054587,0.534182839,0.002679871,0.023961032,0.20775847,0.108837883,47.7826
A013.mp4,0.00220515,0.13125,0,0.342581422,0.372784373,0.30688004,0.332986035,0.345504661,0.320589022,0.272370226,0.279035759,0.265344973,0.126482644,0.12800918,0.12452954,1,1,1,0.557430855,0.593812348,0.510705749,0.027954419,0.742715543,0,0,0.084350366,0.163369895,0,0,0.728465851,0.50833093,0.001149841,0.011645063,0.16218343,0.018366333,83.4083
A014.mp4,0.737845833,0.99625,0.62625,0.604808269,0.725011356,0.489373306,0.332708231,0.346957768,0.317299615,0.251065501,0.303746342,0.197333922,0.112088603,0.12052152,0.10484786,0.918306643,1,0.785502273,0.613229993,0.777037578,0.41458388,0.024928143,0.625494887,0,0,0.108632766,0.178986356,0,0,0.706588508,0.418307086,0.003384613,0.005932747,0.246578382,0.087754529,69.9652
A015.mp4,0.832404167,0.9425,0.74375,0.826971634,1,0.623316675,0.333004076,0.342235694,0.322560048,0.292665435,0.353604312,0.247981227,0.126132061,0.12834601,0.12244072,0.835536505,0.954964001,0.788231602,0.489757448,0.540809892,0.44025619,0.028503999,0.877139765,0,0,0.124733306,0.10118259,0,0,0.651923051,0.705526468,0.008994724,0.010978797,0.266018507,0.081094305,78.3957
A016.mp4,0.810083612,0.995,0.58625,0.262369072,0.625096069,0.013090415,0.33267919,0.363476434,0.299409413,0.282505306,0.447981988,0.120538442,0.116320828,0.12933594,0.08735334,1,1,1,0.493349715,0.621966799,0.43152152,0.019754203,0.726437666,0,0,0.2755155,0.192301128,0,0,0.629583258,0.331680182,0.000463646,0.014826564,0.113869958,0.047246124,37.8421
A017.mp4,0.79717608,0.88,0.7,0.365325457,0.609331684,0.24416303,0.331942184,0.364605526,0.299115131,0.215704071,0.289160573,0.162968517,0.111857519,0.11733895,0.10488795,1,1,1,0.584781965,0.639024807,0.48533962,0.030269924,0.808353983,0,0,0.073966998,0.08082098,0,0,0.666390704,0.347193222,0.003347521,0.005955619,0.127244816,0.040907361,65.4778
A018.mp4,0.716608333,0.99875,0.59625,0.894796906,1,0.719067386,0.332558527,0.343305129,0.32202286,0.270160849,0.332119263,0.235257454,0.134415529,0.13516276,0.13361808,0.94274383,1,0.748234477,0.469083123,0.57115113,0.411033529,0.002032016,0.983166709,0,0,0.073516394,0.18194575,0,0,0.770874401,0.501795527,0.007418329,0.061534101,0.223309456,0.049111957,76.0205
A019.mp4,0.562167774,0.9975,0,0.787534274,1,0.100029096,0.33301357,0.348620467,0.315822258,0.329396842,0.411032107,0.237170912,0.13247926,0.13532381,0.12700932,0.918869264,1,0.770264261,0.446335671,0.688133545,0.20489955,0.008451467,0.724856874,0,0,0.120628092,0.210235401,0,0,0.748220555,0.603950058,0.002958059,0.015686411,0.230951207,0.131512642,70.843
A020.mp4,0.739670833,0.83,0.64125,0.999484546,1,0.975998058,0.332938546,0.339696534,0.325597987,0.293546575,0.300258739,0.284796293,0.132301056,0.13320655,0.13114378,0.572270386,0.585036059,0.546621898,0.510580523,0.531119971,0.482109953,0.026247853,0.92453502,0,0,0.176032894,0.076270974,0,0,0.705745096,0.778837652,0.013788819,0.01187809,0.373552254,0.070154816,77.7258
A021.mp4,0.901688963,0.96375,0.795,0.207272556,0.419170686,0.129264377,0.332902185,0.357774654,0.305980527,0.255232046,0.311297147,0.200915265,0.109116272,0.1249116,0.09399877,1,1,1,0.674311676,0.815905616,0.517195282,0.027385393,0.427027258,0,0,0.471929888,0.573280724,0,0,0.56373293,0.282458905,0.001798945,0.009313133,0.050264388,0.029317946,37.6011
A022.mp4,0.263035714,0.98125,0,0.321287031,0.584828478,0.117966223,0.333126949,0.343016021,0.323552358,0.32507438,0.402552786,0.188188681,0.132857066,0.13447745,0.13102214,0.999948941,1,0.991561365,0.482173151,0.632413871,0.32557733,0.001755179,0.721723775,0,0,0.137725935,0.289949457,0,0,0.751740711,0.500640309,0.001159114,0.030159291,0.135616342,0.096036533,38.674
A023.mp4,0.7948125,0.995,0.6275,0.644090028,0.937810957,0.362587734,0.333007033,0.347310195,0.320543505,0.326781643,0.37766945,0.279917169,0.129234584,0.13306675,0.12612767,0.835232176,0.907124319,0.759598387,0.532589057,0.59858975,0.454773463,0.019988568,0.678971204,0,0,0.067430861,0.095296048,0,0,0.718185785,0.678736999,0.008744355,0.011936761,0.244066971,0.083577611,69.0588
A024.mp4,0.830675,0.9975,0.62875,0.92614519,1,0.718560354,0.332960567,0.342606488,0.322342613,0.342904594,0.400230625,0.286802995,0.128961965,0.13444216,0.12443668,0.813749759,1,0.557971073,0.577869052,0.7021737,0.468393508,0.022564024,0.89234954,0,0,0.050911748,0.117504569,0,0,0.75223965,0.684639642,0.000936564,0.010998354,0.27654357,0.104208099,71.962
A025.mp4,0.600620833,0.99875,0.04375,0.520988173,0.790182672,0.224403752,0.331826082,0.343446228,0.320956252,0.254572576,0.335624406,0.215408735,0.129500521,0.13233347,0.12547869,0.996666667,1,1,0.436594746,0.518117703,0.386919442,0.018371552,0.937993107,0,0,0.17214281,0.150227472,0,0,0.800418349,0.519951058,0.001455847,0.019497384,0.107165353,0.056394158,42.0856
A026.mp4,0.89835,0.99875,0.625,0.574019851,0.701033128,0.513514089,0.332929914,0.342739948,0.322651145,0.309314396,0.3549151,0.269739393,0.129908692,0.13204667,0.12806298,0.892273677,0.930176995,0.850702247,0.530823414,0.654611974,0.506438851,0.009693396,0.971602723,0,0,0.097118775,0.081447551,0,0,0.705850463,0.327729561,0.001789672,0.033119366,0.230883414,0.048343685,74.5397
A027.mp4,0.742904167,0.995,0.2025,0.465253926,0.870992929,0.168944984,0.332852253,0.342958075,0.321274539,0.288389841,0.365634293,0.238246449,0.133412312,0.13433868,0.13208231,1,1,1,0.547863965,0.627376812,0.431748846,0.00115238,0.738471617,0,0,0.311633935,0.330160079,0,0,0.763494266,0.376124732,0.000769652,0.041342277,0.139935191,0.082742926,56.3388
A028.mp4,0.909431438,0.965,0.7925,0.527335011,1,0.120898308,0.331498668,0.34699931,0.319794952,0.213690405,0.300427104,0.130291399,0.129612292,0.13444353,0.12142407,0.996655518,1,1,0.700555251,0.892193061,0.496533381,0.021340516,0.881098864,0,0,0.058140023,0.278698979,0,0,0.401210756,0.271702631,5.56E-05,0.033326207,0.053628241,0.021884169,41.5304
A029.mp4,0.869683333,0.98625,0.69625,0.999806502,1,0.974106321,0.332861607,0.342242788,0.323319798,0.248536037,0.281067482,0.214652981,0.131606103,0.1326864,0.13038137,0.929263363,0.966993472,0.897063348,0.446157167,0.485038336,0.413936645,0.000209803,0.754322254,0,0,0.154964023,0.127257838,0,0,0.768528576,0.621535913,0.002976604,0.018160875,0.243333734,0.102042996,75.3861
A030.mp4,0.671769103,0.86,0.46625,0.702863441,0.803387002,0.581311213,0.333201138,0.339767844,0.327032729,0.346691259,0.371683849,0.322605169,0.132157203,0.13329256,0.13039234,0.883657697,1,0.838763358,0.477244437,0.628391209,0.340629716,0.013554789,0.930274289,0,0,0.112635392,0.125254145,0,0,0.710050818,0.729301978,0.005739932,0.026397708,0.264913909,0.066763866,81.5278
A031.mp4,0.455525,0.65,0.23,0.992377881,1,0.849757422,0.331961775,0.34106101,0.326067152,0.306150702,0.364241978,0.260790049,0.133324819,0.13472588,0.13260965,0.613178569,0.956556356,0.502105604,0.573305315,0.630786699,0.376655097,0.011034599,0.916744994,0,0,0.128563656,0.091874648,0,0,0.703483439,0.785042151,0.006277761,0.034040205,0.396832944,0.161525538,62.1042
A032.mp4,0.81965,0.99875,0.62625,0.926611195,1,0.521771391,0.332995875,0.340687944,0.32563419,0.305513823,0.375173965,0.209501207,0.135547165,0.13621368,0.13459327,0.910396383,1,0.722572369,0.526229409,0.816488129,0.35733362,0.000643224,0.922156712,0,0,0.045074674,0.203144641,0,0,0.747969785,0.505528745,0.003171336,0.237781568,0.230296229,0.12676109,74.3189
A033.mp4,0.000295833,0.0525,0,0.342643683,0.376238073,0.311861663,0.331784617,0.344532058,0.320502385,0.260021875,0.281491907,0.2392871,0.127412126,0.1294987,0.12493318,0.996666667,1,1,0.422494763,0.471897148,0.400632003,0.029437877,0.888191062,0,0,0.198134993,0.122970802,0,0,0.708317023,0.565826962,0.001029293,0.013977324,0.17788343,0.016922502,71.7097
A034.mp4,0.756848007,0.99,0.4275,0.465016606,0.626106734,0.337809247,0.333064269,0.342258408,0.323838472,0.291198295,0.360140121,0.233157891,0.132929914,0.13493147,0.13001645,0.999914704,1,0.974325795,0.457447406,0.634437372,0.293152966,0.010417983,0.867840155,0,0,0.071457295,0.220238853,0,0,0.732826582,0.548887431,0.000649104,0.014986335,0.123021141,0.066496675,80.4271
A035.mp4,0.4575,0.8075,0.305,0.472787059,0.938008593,0.358198988,0.332744751,0.34655711,0.319114815,0.339977274,0.406200952,0.269673142,0.129904648,0.13392544,0.12767544,0.998976673,1,0.978184356,0.453819142,0.580806358,0.395069875,0.016850227,0.886296961,0,0,0.105524421,0.139040929,0,0,0.726705733,0.720542384,0.002577869,0.018657757,0.192231945,0.051262853,85.0968
A036.mp4,0.65585,0.99625,0,0.777168059,0.957869138,0.420082757,0.333129375,0.342971062,0.323777375,0.263568103,0.305874955,0.208798014,0.125335351,0.12924616,0.11039097,0.998647489,1,0.973777005,0.44133709,0.606962975,0.334518105,0.025264339,0.882494517,0,0,0.154612111,0.28242449,0,0,0.71414888,0.752255094,0.000556375,0.011991123,0.198135012,0.080891938,46.6608
A037.mp4,0.823214286,0.94375,0.64,0.610475768,0.959995162,0.327588283,0.329907061,0.364667132,0.292690952,0.270656884,0.346787424,0.204538686,0.130312629,0.1320453,0.12728995,0.908513859,1,0.795974946,0.444449366,0.514730926,0.377384439,0.03013739,0.708878065,0,0,0.118551246,0.098650732,0,0,0.731749501,0.587880139,0.009866377,0.003045928,0.20097993,0.052752994,77.5858
A038.mp4,0.665120833,0.99625,0.2025,0.250054711,0.376882495,0.098151543,0.332151134,0.352062233,0.308371978,0.294730761,0.35774288,0.249256704,0.12736869,0.12968099,0.12423006,1,1,1,0.60545542,0.678645456,0.465190391,0.028301872,0.602466604,0,0,0.207747444,0.355619874,0,0,0.708723441,0.4508761,0.000370916,0.0100921,0.097900396,0.050937349,51.9195
A039.mp4,0.641383779,0.9975,0,0.98559373,1,0.640727042,0.331846068,0.342393416,0.32332582,0.300760937,0.381535052,0.252818426,0.122902061,0.13117976,0.11227728,0.924691179,0.987575116,0.844552062,0.455209064,0.969637244,0.018369709,0.0289758,0.756145148,0,0,0.087693319,0.271748322,0,0,0.71568187,0.883682786,0.001632032,0.010441807,0.286226319,0.115776286,53.006
A040.mp4,0.842799003,0.99375,0.385,0.220386452,0.407292946,0.094525615,0.332435248,0.347161638,0.314873198,0.221152201,0.338164139,0.129561681,0.130825739,0.1337548,0.12340735,1,1,1,0.557346186,0.709198816,0.375031799,0.001492669,0.86371016,0,0,0.052648802,0.153279713,0,0,0.7903833,0.305965829,0.000389462,0.070689121,0.069012172,0.041517042,50.3763
A041.mp4,0.822754167,0.99875,0.62625,0.464431305,0.723491994,0.268864173,0.333033823,0.344461169,0.321135244,0.279667821,0.349370053,0.198020974,0.127930777,0.13123287,0.12476186,0.989545557,1,0.924912626,0.486430939,0.71095156,0.267896668,0.012836855,0.871699564,0,0,0.059706532,0.133334519,0,0,0.900869475,0.411534958,0.002346046,0.017439253,0.133388374,0.057637741,35.1412
A042.mp4,0.672840532,0.99875,0.62625,1,1,1,0.333017702,0.338293741,0.326814638,0.257110953,0.274464213,0.235777845,0.135145947,0.13604441,0.13455763,0.424803237,0.447481667,0.405171496,0.434800163,0.491702056,0.392283091,0.004252854,0.877438833,0,0,0.043667024,0.059107267,0,0,0.835961149,0.488595995,0.007399783,0.667114158,0.360413512,0.094239524,76.8312
A043.mp4,0.777018272,0.99625,0.53,0.127379274,0.247362725,0.019842037,0.330937491,0.364737155,0.29225196,0.308516823,0.458142872,0.192782304,0.127127042,0.13053694,0.12045847,1,1,1,0.53521445,0.641728547,0.479718151,0.008130622,0.683414509,0,0,0.119159409,0.285593483,0,0,0.726101584,0.485217225,0.000695468,0.036793439,0.079688636,0.066805145,38.1554
A044.mp4,0.421715116,0.79375,0.0825,0.620677219,0.86235333,0.389645729,0.332615921,0.345948924,0.320153352,0.240566028,0.271494527,0.204970301,0.131542877,0.13287795,0.13012712,0.998810026,1,0.948930872,0.603895983,0.65615599,0.499507813,0.014123304,0.661696431,0,0,0.206415976,0.418394277,0,0,0.706136618,0.526575264,0.001947311,0.019794717,0.127545795,0.061861875,53.4333
A045.mp4,0.768354167,0.99875,0.6275,0.515600928,0.597158249,0.457782277,0.332183828,0.349166213,0.315714194,0.329308909,0.367461891,0.271821712,0.12781436,0.12965975,0.1261335,0.729059429,0.822212682,0.679825872,0.532783883,0.625649635,0.462226411,0.019860128,0.801261785,0,0,0.094941939,0.073514507,0,0,0.713942243,0.729150219,0.028078375,0,0.265119851,0.081723789,81.9773
A046.mp4,0.830884551,0.995,0.6325,0.733219336,0.952306059,0.518601705,0.332864786,0.345869514,0.320325295,0.320783809,0.360771417,0.281372071,0.128721103,0.13464741,0.12321066,0.665431549,0.955718704,0.42555654,0.687982139,1.058296917,0.175261071,0.025839505,0.867227776,0,0,0.059265451,0.103520417,0,0,0.695786413,0.692025079,0.031314621,0.023168806,0.253400675,0.08990371,69.1902
A047.mp4,0.799036545,0.87125,0.675,0.271694665,0.575417616,0.153498125,0.332243917,0.353607954,0.306648566,0.210816935,0.306911743,0.150506784,0.112269905,0.12530428,0.10467448,0.999996831,1,0.999237301,0.597174291,0.711584612,0.483961325,0.030971484,0.811828876,0,0,0.071498849,0.09880807,0,0,0.720033301,0.206216809,0.006481765,0.004784848,0.122478559,0.047092975,58.4895
A048.mp4,0.764220833,0.9975,0.615,0.570893809,0.805963975,0.187248049,0.332404258,0.355540978,0.308017625,0.334896481,0.395844053,0.204627737,0.131777935,0.13371676,0.12991913,0.995564299,1,0.930940563,0.476108345,0.643858535,0.295555726,0.011033063,0.834743228,0,0,0.097304904,0.316079189,0,0,0.724959644,0.684928574,0.00130748,0.018272251,0.179354215,0.106311233,72.3462
A049.mp4,0.802704167,0.99875,0.625,0.409158231,0.596637488,0.158183427,0.332251876,0.351621067,0.310943796,0.258154327,0.3696424,0.135732018,0.132235796,0.13503838,0.12717516,0.828235099,1,0.624727595,0.663122071,0.754686677,0.425797688,0.002800098,0.917528269,0,0,0.071184595,0.058487368,0,0,0.749445796,0.5734513,0.003699892,0.072827469,0.229909564,0.089824953,72.2176
A050.mp4,0.734875,0.99875,0,0.391716455,0.863613663,0.150839545,0.332765556,0.346380899,0.317403959,0.311984681,0.381743161,0.238293662,0.131369798,0.13429688,0.12696546,0.999911659,1,0.987307436,0.519500897,0.630599383,0.348415668,0.01591072,0.750790396,0,0,0.160470394,0.392758241,0,0,0.723641802,0.532202154,0.00028746,0.015342008,0.122671418,0.082198298,48.0519
A051.mp4,0.911804167,0.95,0.86,0.485606641,0.895502555,0.221366152,0.332330295,0.352439414,0.312862261,0.212019119,0.238695409,0.179855161,0.126823043,0.1291276,0.12404365,0.973449544,1,0.845922213,0.487139364,0.58272573,0.429043957,0.016277107,0.691731465,0,0,0.058067736,0.159219627,0,0,0.733631299,0.362665954,0.005396834,0.013422765,0.15803094,0.049282724,80.2807
A052.mp4,0.773958333,0.99875,0.625,0.421853561,0.638804268,0.222737784,0.333243049,0.343398043,0.324229858,0.242196091,0.29355561,0.1992133,0.107642326,0.12342448,0.09034025,0.988474241,1,0.936327536,0.676355881,0.952822854,0.30291768,0.023969702,0.747457917,0,0,0.054510519,0.11846583,0,0,0.710700282,0.349703787,0.000500737,0.004029415,0.236413616,0.049434769,44.8256
A053.mp4,0.639156977,0.72125,0.49625,0.923007938,1,0.723737776,0.332901891,0.34010193,0.325749569,0.319657085,0.33226528,0.302045672,0.134539205,0.13515488,0.1337315,0.778169653,0.927118016,0.694281143,0.51586799,0.597717057,0.494264143,0.011727971,0.953331055,0,0,0.06828835,0.104124749,0,0,0.736215363,0.636769873,0.003236246,0.071747853,0.301628081,0.068230212,67.0884
A054.mp4,0.858025,0.96375,0.76125,0.699617734,0.765773552,0.613711031,0.33270167,0.343274529,0.321184639,0.327985165,0.351513212,0.305533059,0.131470632,0.13453742,0.12777001,0.875503139,0.905223336,0.78954394,0.634924181,0.685519104,0.571423412,0.011860505,0.931043322,0,0,0.124567955,0.153992458,0,0,0.723299141,0.713760532,0.004766276,0.135094131,0.257817647,0.071080958,76.1667
A055.mp4,0.776705426,0.85125,0.6975,0.484835381,0.760314188,0.220115686,0.33264684,0.346334876,0.319639868,0.305960557,0.362470862,0.224978264,0.126656277,0.12856805,0.12465735,0.987437784,1,0.944051873,0.458798353,0.543507676,0.323226156,0.029833944,0.875886525,0,0,0.063562853,0.102864936,0,1,0.62690746,0.440807097,0.00264278,0.008713826,0.181999896,0.079164831,53.8092
A056.mp4,0.768183333,0.8775,0.68625,0.468412694,0.697097648,0.228212537,0.332842034,0.345614719,0.320723749,0.303145527,0.388857835,0.190618321,0.129509232,0.13235574,0.12255791,0.91980198,1,0.688394075,0.648957608,0.823840451,0.51418993,0.025408642,0.821541485,0,0,0.053492007,0.056203469,0,0,0.769424712,0.584874243,0.00264278,0.00669945,0.143963989,0.049705991,52.3594
A057.mp4,0.764933333,0.89125,0.64875,0.200283047,0.295849199,0.099785928,0.33223241,0.355483069,0.308011494,0.238900425,0.282492904,0.209493785,0.129068595,0.13090803,0.12697505,1,1,1,0.435369792,0.503678026,0.379311857,0.000132022,0.774203196,0,0,0.136650719,0.274761645,0,0,0.735713508,0.588582125,0.000343098,0.019895154,0.092872452,0.048007846,66.4892
A058.mp4,0.833791946,0.9975,0.625,0.220966912,0.499877746,0.085759439,0.332920541,0.344941694,0.319145054,0.322618027,0.396833416,0.227233969,0.129028936,0.13148814,0.12598958,1,1,1,0.491460852,0.558815702,0.344918107,0.002183995,0.776097297,0,0,0.135563383,0.337704504,0,0,0.719446491,0.461879336,0,0.017792937,0.068195554,0.049703295,57
A059.mp4,0.886904167,0.99875,0.32625,0.969241116,1,0.596573996,0.333021328,0.339874162,0.326285571,0.32476031,0.353983575,0.290315433,0.134595842,0.13610574,0.13313836,0.769715208,1,0.569205731,0.497715741,0.669638771,0.279888593,0.006095536,0.878877211,0,0,0.044314578,0.107296522,0,0,0.733025023,0.659205648,0.002318228,0.270298643,0.281479301,0.089746877,74.2873
A060.mp4,0.822095833,0.885,0.7625,0.873058484,1,0.63808235,0.332934044,0.340504964,0.325311081,0.303783258,0.352689943,0.231372352,0.133200753,0.13474575,0.13004694,0.477112733,0.839503681,0.329873169,0.41249507,0.640707851,0.322675315,0.021688482,0.693511635,0,0,0.054040004,0.14818375,0,0,0.727305469,0.673460718,0.038482581,0.010316509,0.346624703,0.126901811,63.1839
A061.mp4,0.7127125,0.99875,0,0.527619107,1,0.140042279,0.332913186,0.344077261,0.322158903,0.313808963,0.418638091,0.138287935,0.13161663,0.13519086,0.11525425,0.974281328,1,0.783840811,0.50508857,0.689382135,0.294041531,0.01336392,0.831339543,0,0.000974659,0.094011297,0.400559522,0,0,0.711649141,0.683067148,0.005063009,0.013659439,0.186493169,0.137824936,56.4521
A062.mp4,0.788779167,0.99,0.50375,0.724291031,1,0.287108303,0.331866529,0.342867527,0.323441498,0.278535539,0.364329446,0.179220447,0.133878637,0.13570895,0.13179619,0.697805784,1,0.227543534,0.498207694,0.934394525,0.216838649,0.004038958,0.872354667,0,0,0.047506031,0.204761939,0,0,0.774280047,0.538963917,0.02809692,0.070973195,0.259849482,0.13419524,47.5187
A063.mp4,0.808621262,0.85,0.77375,0.595042636,0.616820656,0.570458224,0.332863252,0.344030605,0.321425064,0.331630636,0.346881691,0.315402969,0.092195263,0.10340735,0.08223856,1,1,1,0.658518633,0.843047746,0.623438409,0.029272594,0.834785952,0,0,0.200304471,0.272848018,0,0,0.705007051,0.335911034,0.000973656,0.000308604,0.199005797,0.017061131,44.8971
A064.mp4,0.813958333,0.99875,0.625,0.712033196,0.843737314,0.451816447,0.332974639,0.341089189,0.325053596,0.266960391,0.309123321,0.215247067,0.132737875,0.13458436,0.13071649,0.858408778,0.991916329,0.816142848,0.665635823,0.741251278,0.537651652,0.019575615,0.936953488,0,0,0.211346215,0.110556136,0,0,0.713994966,0.467762913,0.004488089,0.027370919,0.274083849,0.118703602,49.8497
A065.mp4,0.76130814,0.99875,0.62625,0.477665188,0.752563544,0.33209966,0.332877643,0.344014449,0.320436624,0.251668447,0.347664527,0.198793001,0.128487959,0.13217311,0.12540947,0.852981799,0.913796211,0.699950574,0.45596507,0.493099306,0.407075691,0.023568007,0.804850608,0,0,0.065770855,0.097774533,0,0,0.739358261,0.6406743,0.021642974,0.009308824,0.236465803,0.075975845,81.8222
A066.mp4,0.77955,0.99875,0.6225,0.291470408,0.451258937,0.17441663,0.332844097,0.346916627,0.31784907,0.261486067,0.361367279,0.176301234,0.129514,0.13211383,0.12717756,1,1,1,0.496661701,0.586341704,0.375873472,0.001818119,0.794753482,0,0,0.099124634,0.277008849,0,0,0.666472429,0.306925909,0.000936564,0.016838288,0.113652316,0.050356647,74.7647
A067.mp4,0.138833056,0.9625,0,0.991718665,1,0.802804124,0.332990021,0.340276115,0.325030292,0.306118368,0.348858843,0.209304514,0.135377997,0.13600432,0.13432771,0.489384712,1,0.174621702,0.52797797,0.685235489,0.403863783,0.00312913,0.882921758,0,0,0.069617653,0.177482475,0,0,0.743807258,0.658141537,0.011999147,0.071391517,0.402017527,0.13558871,77.4551
A068.mp4,0.865098123,0.905,0.81125,0.161840241,0.253674528,0.112768106,0.331000977,0.354055442,0.310855637,0.275685743,0.36819972,0.140005692,0.122517179,0.12688562,0.11996676,0.996587031,1,1,0.504005984,0.664106075,0.443109718,0.026994955,0.792147313,0,0,0.097982325,0.129960376,0,0,0.675091282,0.409808529,0.004979553,0.020382092,0.062035833,0.029269078,39.123
