video,bitrate,framerate,resolution,,bitrate,framerate,resolution
B043.mp4,7586454,29.98007968,921600,,0.002359209,0.129482753,0.102803738
B044.mp4,7633139,29.98007968,921600,,0.002374847,0.129482753,0.102803738
B045.mp4,7586607,29.98007968,921600,,0.002359261,0.129482753,0.102803738
B046.mp4,7661317,29.98007968,921600,,0.002384285,0.129482753,0.102803738
B047.mp4,7595600,29.98007968,921600,,0.002362273,0.129482753,0.102803738
B048.mp4,8036411,29.98007968,921600,,0.002509926,0.129482753,0.102803738
B049.mp4,7617405,29.98007968,921600,,0.002369577,0.129482753,0.102803738
B050.mp4,7749337,29.98007968,921600,,0.002413768,0.129482753,0.102803738
B051.mp4,7218411,29.98007968,921600,,0.00223593,0.129482753,0.102803738
B052.mp4,7749694,29.98007968,921600,,0.002413888,0.129482753,0.102803738
B053.mp4,7573192,29.98007968,921600,,0.002354767,0.129482753,0.102803738
B054.mp4,10984966,120.1599467,921600,,0.003497571,1,0.102803738
B055.mp4,7525701,29.98007968,921600,,0.00233886,0.129482753,0.102803738
B056.mp4,7556966,29.98505728,921600,,0.002349332,0.129530802,0.102803738
B057.mp4,7790225,29.98007968,921600,,0.002427464,0.129482753,0.102803738
B058.mp4,7042354,29.98007968,921600,,0.002176958,0.129482753,0.102803738
B059.mp4,7600362,29.98007968,921600,,0.002363868,0.129482753,0.102803738
B060.mp4,7644798,29.98007968,921600,,0.002378752,0.129482753,0.102803738
B061.mp4,7456950,29.98007968,921600,,0.002315831,0.129482753,0.102803738
B062.mp4,7570243,29.98007968,921600,,0.002353779,0.129482753,0.102803738
B063.mp4,7466772,29.98505728,921600,,0.002319121,0.129530802,0.102803738
B064.mp4,7347900,29.98007968,921600,,0.002279304,0.129482753,0.102803738
B065.mp4,7640948,29.98007968,921600,,0.002377463,0.129482753,0.102803738
B066.mp4,7488109,29.98007968,921600,,0.002326268,0.129482753,0.102803738
B067.mp4,5258802,30,921600,,0.001579542,0.129675046,0.102803738
B068.mp4,7853572,30,921600,,0.002448683,0.129675046,0.102803738
B069.mp4,5038168,30,921600,,0.001505638,0.129675046,0.102803738
B070.mp4,10512891,30,921600,,0.003339446,0.129675046,0.102803738
B071.mp4,6034501,30,921600,,0.001839369,0.129675046,0.102803738
B072.mp4,8379349,30,921600,,0.002624797,0.129675046,0.102803738
B073.mp4,5938186,30,921600,,0.001807107,0.129675046,0.102803738
B074.mp4,5318608,30,921600,,0.001599574,0.129675046,0.102803738
B075.mp4,11473848,30,921600,,0.003661327,0.129675046,0.102803738
B076.mp4,8500188,30,921600,,0.002665273,0.129675046,0.102803738
B077.mp4,17942219,30,921600,,0.005827965,0.129675046,0.102803738
B078.mp4,10731410,30,921600,,0.00341264,0.129675046,0.102803738
B079.mp4,2581410,30,921600,,0.000682725,0.129675046,0.102803738
B080.mp4,4927150,30,921600,,0.001468452,0.129675046,0.102803738
B081.mp4,3525234,30,921600,,0.000998868,0.129675046,0.102803738
B082.mp4,3186862,29.91666667,921600,,0.000885527,0.12887062,0.102803738
B083.mp4,7848079,29.97,921600,,0.002446843,0.129385453,0.102803738
B084.mp4,5316780,30,921600,,0.001598962,0.129675046,0.102803738
B085.mp4,10439150,30,921600,,0.003314745,0.129675046,0.102803738
B086.mp4,7683221,30,921600,,0.002391622,0.129675046,0.102803738
B087.mp4,12986134,30,921600,,0.00416788,0.129675046,0.102803738
B088.mp4,7212589,30,921600,,0.00223398,0.129675046,0.102803738
B089.mp4,16901837,29.97002997,921600,,0.00547948,0.129385742,0.102803738
B090.mp4,5822189,29.75,921600,,0.001768253,0.127261766,0.102803738
B091.mp4,10472115,29.83333333,921600,,0.003325787,0.128066193,0.102803738
B092.mp4,5534356,30,921600,,0.001671841,0.129675046,0.102803738
B093.mp4,20275145,29.85074627,921600,,0.006609399,0.128234282,0.102803738
B094.mp4,6027928,30,921600,,0.001837167,0.129675046,0.102803738
B095.mp4,9031116,30,921600,,0.002843112,0.129675046,0.102803738
B096.mp4,4050747,29.846,921600,,0.001174893,0.128188466,0.102803738
B097.mp4,8260375,29.41666667,921600,,0.002584945,0.124044059,0.102803738
B098.mp4,19088542,29.97002997,921600,,0.006211936,0.129385742,0.102803738
B099.mp4,9767246,29.83333333,921600,,0.003089685,0.128066193,0.102803738
B100.mp4,9019298,29.97002997,921600,,0.002839153,0.129385742,0.102803738
B101.mp4,8948792,29.97002997,921600,,0.002815537,0.129385742,0.102803738
B102.mp4,16263522,29.97002997,921600,,0.005265671,0.129385742,0.102803738
B103.mp4,10122574,30,921600,,0.003208705,0.129675046,0.102803738
B104.mp4,10065727,30,921600,,0.003189664,0.129675046,0.102803738
B105.mp4,3522190,29.97002997,921600,,0.000997848,0.129385742,0.102803738
B106.mp4,8658647,29.97002997,921600,,0.00271835,0.129385742,0.102803738
B107.mp4,10443466,29.97002997,921600,,0.003316191,0.129385742,0.102803738
B108.mp4,6536590,30,921600,,0.002007548,0.129675046,0.102803738
B109.mp4,11120289,29.97002997,921600,,0.003542899,0.129385742,0.102803738
B110.mp4,13752113,29.97002997,921600,,0.004424452,0.129385742,0.102803738
B111.mp4,7364082,30,921600,,0.002284724,0.129675046,0.102803738
B112.mp4,3986915,30,921600,,0.001153512,0.129675046,0.102803738
B113.mp4,13345531,30,921600,,0.004288264,0.129675046,0.102803738
B114.mp4,9876757,29.97002997,921600,,0.003126367,0.129385742,0.102803738
B115.mp4,5719821,30,921600,,0.001733964,0.129675046,0.102803738
B116.mp4,5931632,29.85074627,921600,,0.001804912,0.128234282,0.102803738
B117.mp4,6540144,30,921600,,0.002008739,0.129675046,0.102803738
B118.mp4,12586494,24,921600,,0.004034017,0.071756315,0.102803738
B119.mp4,12133188,30,921600,,0.003882178,0.129675046,0.102803738
B120.mp4,6217843,29.97002997,921600,,0.001900781,0.129385742,0.102803738
B121.mp4,7545922,30,921600,,0.002345633,0.129675046,0.102803738
B122.mp4,8998681,29.97002997,921600,,0.002832247,0.129385742,0.102803738
B123.mp4,6455348,30,921600,,0.001980335,0.129675046,0.102803738
B124.mp4,3136717,30,921600,,0.00086873,0.129675046,0.102803738
B125.mp4,6554616,30,921600,,0.002013586,0.129675046,0.102803738
B126.mp4,4255869,30,921600,,0.0012436,0.129675046,0.102803738
B127.mp4,6324884,29.97002997,921600,,0.001936635,0.129385742,0.102803738
B128.mp4,7565774,29.97002997,921600,,0.002352282,0.129385742,0.102803738
B129.mp4,16244180,29.97002997,921600,,0.005259192,0.129385742,0.102803738
B130.mp4,4674811,29.97,921600,,0.001383929,0.129385453,0.102803738
B131.mp4,9603093,29.97002997,921600,,0.003034701,0.129385742,0.102803738
B132.mp4,5518419,20.027,921600,,0.001666503,0.033404462,0.102803738
B133.mp4,6796943,29.97002997,921600,,0.002094756,0.129385742,0.102803738
B134.mp4,4598565,30,921600,,0.001358389,0.129675046,0.102803738
B135.mp4,10986435,29.97002997,921600,,0.003498063,0.129385742,0.102803738
B136.mp4,8420035,29.97002997,921600,,0.002638425,0.129385742,0.102803738
B137.mp4,15575065,30,921600,,0.005035066,0.129675046,0.102803738
B138.mp4,3231912,30,921600,,0.000900617,0.129675046,0.102803738
B139.mp4,15978289,30,921600,,0.005170129,0.129675046,0.102803738
B140.mp4,7886460,29.97002997,921600,,0.002459699,0.129385742,0.102803738
B141.mp4,8701756,29.97002997,921600,,0.00273279,0.129385742,0.102803738
B142.mp4,8723137,30,921600,,0.002739951,0.129675046,0.102803738
B143.mp4,8603873,30,921600,,0.002700003,0.129675046,0.102803738
B144.mp4,3307824,29.97002997,921600,,0.000926044,0.129385742,0.102803738
B145.mp4,9882220,29.97002997,921600,,0.003128197,0.129385742,0.102803738
B146.mp4,8470707,29.83333333,921600,,0.002655398,0.128066193,0.102803738
B147.mp4,9879764,29.83333333,921600,,0.003127374,0.128066193,0.102803738
B148.mp4,6237310,29.91666667,921600,,0.001907302,0.12887062,0.102803738
B149.mp4,7141937,30,921600,,0.002210314,0.129675046,0.102803738
B150.mp4,6238649,29.85074627,921600,,0.00190775,0.128234282,0.102803738
B151.mp4,5405303,29.91666667,921600,,0.001628613,0.12887062,0.102803738
B152.mp4,8572705,23.9190738,921600,,0.002689563,0.070975125,0.102803738
B153.mp4,5641536,29.662,921600,,0.001707742,0.126412291,0.102803738
B154.mp4,3854303,29.90700104,921600,,0.001109092,0.128777316,0.102803738
B155.mp4,6122442,29.97002997,921600,,0.001868826,0.129385742,0.102803738
B156.mp4,11550271,30,921600,,0.003686925,0.129675046,0.102803738
B157.mp4,6119057,30,921600,,0.001867692,0.129675046,0.102803738
B158.mp4,10585150,29.97002997,921600,,0.003363649,0.129385742,0.102803738
B159.mp4,10402521,30,921600,,0.003302476,0.129675046,0.102803738
B160.mp4,10152951,29.834,921600,,0.00321888,0.128072628,0.102803738
B161.mp4,5661189,30,921600,,0.001714325,0.129675046,0.102803738
B162.mp4,4677507,29.75,921600,,0.001384832,0.127261766,0.102803738
B163.mp4,6387275,29.785,921600,,0.001957534,0.127599625,0.102803738
B164.mp4,6618687,29.97002997,921600,,0.002035047,0.129385742,0.102803738
B165.mp4,5380244,29.97002997,921600,,0.00162022,0.129385742,0.102803738
B166.mp4,6271305,30,921600,,0.001918689,0.129675046,0.102803738
B167.mp4,9060540,30,921600,,0.002852968,0.129675046,0.102803738
B168.mp4,10285566,29.97002997,921600,,0.003263301,0.129385742,0.102803738
B169.mp4,4872518,30,921600,,0.001450152,0.129675046,0.102803738
B170.mp4,7385182,29.91666667,921600,,0.002291792,0.12887062,0.102803738
B171.mp4,2987410,29.97002997,921600,,0.000818719,0.129385742,0.102803738
B172.mp4,6217736,29.97002997,921600,,0.001900745,0.129385742,0.102803738
B173.mp4,9750357,30,921600,,0.003084028,0.129675046,0.102803738
B174.mp4,5200160,30,921600,,0.001559899,0.129675046,0.102803738
B175.mp4,6706030,29.91666667,921600,,0.002064304,0.12887062,0.102803738
B176.mp4,17046588,29.97002997,921600,,0.005527966,0.129385742,0.102803738
B177.mp4,4115785,30,921600,,0.001196678,0.129675046,0.102803738
B178.mp4,9009139,30,921600,,0.00283575,0.129675046,0.102803738
B179.mp4,8485060,30,921600,,0.002660205,0.129675046,0.102803738
B180.mp4,6768142,29.97002997,921600,,0.002085108,0.129385742,0.102803738
B181.mp4,3996529,29.83333333,921600,,0.001156732,0.128066193,0.102803738
B182.mp4,8165238,29.97002997,921600,,0.002553078,0.129385742,0.102803738
B183.mp4,10487463,29.97002997,921600,,0.003330928,0.129385742,0.102803738
B184.mp4,9398680,30,921600,,0.002966231,0.129675046,0.102803738
B185.mp4,7977691,30,921600,,0.002490258,0.129675046,0.102803738
B186.mp4,3272202,29.97002997,921600,,0.000914112,0.129385742,0.102803738
B187.mp4,5377536,29.97002997,921600,,0.001619313,0.129385742,0.102803738
B188.mp4,8928475,30,921600,,0.002808731,0.129675046,0.102803738
B189.mp4,6796806,29.97002997,921600,,0.00209471,0.129385742,0.102803738
B190.mp4,9852283,29.97,921600,,0.003118169,0.129385453,0.102803738
B191.mp4,9890508,29.97002997,921600,,0.003130973,0.129385742,0.102803738
B192.mp4,10281561,30,921600,,0.003261959,0.129675046,0.102803738
B193.mp4,15559274,29.97002997,921600,,0.005029776,0.129385742,0.102803738
B194.mp4,17439638,30,921600,,0.005659621,0.129675046,0.102803738
B195.mp4,2592196,29.91666667,921600,,0.000686338,0.12887062,0.102803738
B196.mp4,11631846,30,921600,,0.003714249,0.129675046,0.102803738
B197.mp4,5865133,29.787,921600,,0.001782638,0.127618931,0.102803738
B198.mp4,8460689,29.97002997,921600,,0.002652042,0.129385742,0.102803738
B199.mp4,2735446,29.97,921600,,0.000734321,0.129385453,0.102803738
B200.mp4,6958758,29.97002997,921600,,0.002148957,0.129385742,0.102803738
B201.mp4,7448560,30,921600,,0.002313021,0.129675046,0.102803738
B202.mp4,6333003,29.97002997,921600,,0.001939355,0.129385742,0.102803738
B203.mp4,22955977,29.97002997,921600,,0.007507368,0.129385742,0.102803738
B204.mp4,10436202,29.97002997,921600,,0.003313758,0.129385742,0.102803738
B205.mp4,4865873,30,921600,,0.001447927,0.129675046,0.102803738
B206.mp4,4288213,29.91666667,921600,,0.001254434,0.12887062,0.102803738
B207.mp4,20987395,29.97002997,921600,,0.006847974,0.129385742,0.102803738
B208.mp4,4899712,25.25,921600,,0.001459261,0.083822717,0.102803738
B209.mp4,8252394,30,921600,,0.002582272,0.129675046,0.102803738
B210.mp4,10473192,29.97002997,921600,,0.003326148,0.129385742,0.102803738
B211.mp4,9651014,29.97002997,921600,,0.003050752,0.129385742,0.102803738
B212.mp4,8578091,29.41666667,921600,,0.002691367,0.124044059,0.102803738
B213.mp4,9039133,29.97002997,921600,,0.002845797,0.129385742,0.102803738
B214.mp4,5787281,29.97002997,921600,,0.00175656,0.129385742,0.102803738
B215.mp4,12086285,30,921600,,0.003866468,0.129675046,0.102803738
B216.mp4,28572306,30,921600,,0.009388607,0.129675046,0.102803738
B217.mp4,7772597,29.97002997,921600,,0.00242156,0.129385742,0.102803738
B218.mp4,9190535,29.97002997,921600,,0.002896511,0.129385742,0.102803738
B219.mp4,15139638,29.97002997,921600,,0.004889216,0.129385742,0.102803738
B220.mp4,4272991,29.97002997,921600,,0.001249335,0.129385742,0.102803738
B221.mp4,3822878,30,921600,,0.001098566,0.129675046,0.102803738
B222.mp4,11991353,24,921600,,0.00383467,0.071756315,0.102803738
B223.mp4,3258101,29.97002997,921600,,0.000909389,0.129385742,0.102803738
B224.mp4,21125021,29.97002997,921600,,0.006894073,0.129385742,0.102803738
B225.mp4,5354449,30,921600,,0.001611579,0.129675046,0.102803738
B226.mp4,11105555,29.83333333,921600,,0.003537964,0.128066193,0.102803738
B227.mp4,6767240,29.97002997,921600,,0.002084806,0.129385742,0.102803738
B228.mp4,12447264,30,921600,,0.003987381,0.129675046,0.102803738
B229.mp4,11934895,29.97002997,921600,,0.003815758,0.129385742,0.102803738
B230.mp4,6172191,29.91,921600,,0.001885489,0.128806265,0.102803738
B231.mp4,11311481,29.97002997,921600,,0.00360694,0.129385742,0.102803738
B232.mp4,7648697,29.8,921600,,0.002380058,0.127744422,0.102803738
B233.mp4,4249629,29.85074627,921600,,0.00124151,0.128234282,0.102803738
B234.mp4,5520658,30,921600,,0.001667253,0.129675046,0.102803738
B235.mp4,18522936,30,921600,,0.006022481,0.129675046,0.102803738
B236.mp4,9545334,29.84,921600,,0.003015354,0.128130547,0.102803738
B237.mp4,8241662,30,921600,,0.002578677,0.129675046,0.102803738
B238.mp4,3913219,29.85074627,921600,,0.001128827,0.128234282,0.102803738
B239.mp4,9845071,30,921600,,0.003115753,0.129675046,0.102803738
B240.mp4,5341947,29.842,921600,,0.001607392,0.128149853,0.102803738
B241.mp4,4039679,29.91666667,921600,,0.001171185,0.12887062,0.102803738
B242.mp4,12318960,30,921600,,0.003944404,0.129675046,0.102803738
B243.mp4,10198910,29.85074627,921600,,0.003234275,0.128234282,0.102803738
B244.mp4,11146540,30,921600,,0.003551692,0.129675046,0.102803738
B245.mp4,8418554,30,921600,,0.002637929,0.129675046,0.102803738
B246.mp4,9325996,30,921600,,0.002941884,0.129675046,0.102803738
B247.mp4,6699294,30,921600,,0.002062047,0.129675046,0.102803738
B248.mp4,11282002,29.97002997,921600,,0.003597066,0.129385742,0.102803738
B249.mp4,8925373,30,921600,,0.002807692,0.129675046,0.102803738
B250.mp4,12274306,29.85074627,921600,,0.003929447,0.128234282,0.102803738
B251.mp4,5185816,29.97002997,921600,,0.001555094,0.129385742,0.102803738
B252.mp4,6456196,29.953,921600,,0.001980619,0.12922135,0.102803738
B253.mp4,8615995,30,921600,,0.002704063,0.129675046,0.102803738
B254.mp4,5657117,30,921600,,0.001712961,0.129675046,0.102803738
B255.mp4,3015861,29.83333333,921600,,0.000828249,0.128066193,0.102803738
