video,avg_flickering,avg_blockiness,avg_letterBox,avg_pillarBox,avg_blockloss,avg_blur,avg_blackout,avg_freezing,avg_exposure,avg_contrast,avg_interlace,avg_noise,avg_slices,avg_si,avg_ti
QuarterBackSneakp1_1080_30fps_i.yuv,0.01563,0.0001,0.0,0.0,0.00115,0.17514,0.0,0.0,0.47969,0.26692,0.04329,0.05455,4.23269,0.21515337946518326,0.07846636780889879
QuarterBackSneakp1_1080_30fps_j.yuv,0.05616,0.00023,0.0,0.0,0.02945,0.17889,0.0,0.0,0.49753,0.27205,0.00587,0.02546,4.40084,0.11255982526641584,0.06747186658655115
QuarterBackSneakp1_1080_30fps_o.yuv,0.01567,0.00027,0.0,0.0,0.03749,0.1803,0.0,0.0,0.50374,0.27513,3e-05,0.01598,4.47674,0.07325882863041931,0.09023575217734331
QuarterBackSneakp2_1080_30fps_a.yuv,0.01563,0.00027,0.0,0.0,0.07289,0.27131,0.0,0.0,0.4761,0.22806,2e-05,0.02506,11.77765,0.04396744777715791,0.078025257079327
QuarterBackSneakp2_1080_30fps_c.yuv,0.06854,0.00024,0.0,0.0,0.05609,0.16396,0.0,0.0,0.48447,0.22215,0.00025,0.01144,23.8018,0.04896255917775973,0.07326278283825743
QuarterBackSneakp2_1080_30fps_d.yuv,0.01833,0.00022,0.0,0.0,0.01764,0.15416,0.0,0.06695,0.48732,0.22939,0.00111,0.0343,11.72818,0.05489498578513707,0.07094925530149923
QuarterBackSneakp2_1080_30fps_f.yuv,0.05947,0.00025,0.0,0.0,0.03909,0.17076,0.0,0.0,0.48711,0.22534,0.00025,0.01274,21.35143,0.05324975524173559,0.07608121717715484
QuarterBackSneakp2_1080_30fps_i.yuv,0.01562,9e-05,0.0,0.0,0.00038,0.16978,0.0,0.0,0.44615,0.22101,0.0373,0.05235,12.46467,0.1826753599225681,0.06780280831953507
QuarterBackSneakp2_1080_30fps_j.yuv,0.05617,0.00022,0.0,0.0,0.01846,0.17196,0.0,0.0,0.48567,0.22583,0.00567,0.02409,12.24787,0.08933278620127234,0.058194965182361745
QuarterBackSneakp2_1080_30fps_o.yuv,0.01563,0.00027,0.0,0.0,0.02422,0.17485,0.0,0.0,0.49965,0.2285,3e-05,0.01607,12.97841,0.05428747111085724,0.07860915881689459
Runners_2160_30fps_a.yuv,0.01619,0.00027,0.0,0.0,0.00535,0.1003,0.0,0.0,0.4902,0.3717,0.0,0.07253,1.65739,0.1600635091596654,0.06954250198135736
Runners_2160_30fps_c.yuv,0.07107,0.00026,0.0,0.0,0.0037,0.07754,0.0,0.0,0.4989,0.36865,0.00125,0.01521,4.15581,0.1827082391222538,0.06624706457770356
Runners_2160_30fps_d.yuv,0.01731,0.00027,0.0,0.0,0.0007,0.07242,0.0,0.10048,0.48235,0.37417,0.01185,0.12733,2.48037,0.19718729181321312,0.0629468039051627
Runners_2160_30fps_f.yuv,0.08917,0.00028,0.0,0.0,0.00187,0.07904,0.0,0.0,0.4902,0.37198,0.00114,0.02205,2.95678,0.19611517764475406,0.0687515908684217
Runners_2160_30fps_i.yuv,0.01589,0.00028,0.0,0.0,0.30608,0.0733,0.0,0.0,0.4902,0.37343,0.45146,0.12572,2.45278,0.19427736117169925,0.07025794874432262
Runners_2160_30fps_j.yuv,0.05628,0.00028,0.0,0.0,0.07719,0.07338,0.0,0.0,0.49032,0.37333,0.11628,0.12112,2.40351,0.1965308296347968,0.053722151857917955
Runners_2160_30fps_o.yuv,0.01585,0.00028,0.0,0.0,0.00072,0.07367,0.0,0.0,0.49412,0.37306,0.01913,0.1195,2.50912,0.1970837891989842,0.07019872557860106
skateboarding_1080_30fps_a.yuv,0.04007,0.00025,0.0,0.0,0.14677,0.23046,0.0,0.0,0.50019,0.37776,1e-05,0.02257,2.25139,0.054002767537195455,0.0814609455597214
skateboarding_1080_30fps_c.yuv,0.0585,0.00023,0.0,0.0,0.0211,0.12417,0.0,0.0,0.50145,0.37754,8e-05,0.01654,2.46009,0.08731181878425966,0.08206853892523804
skateboarding_1080_30fps_d.yuv,0.0547,0.00022,0.0,0.0,0.01106,0.09546,0.0,0.01674,0.48547,0.37683,0.00014,0.02241,2.11371,0.09057566800666378,0.07922630408052285
skateboarding_1080_30fps_f.yuv,0.06773,0.00023,0.0,0.0,0.02328,0.12612,0.0,0.0,0.49614,0.37626,0.00014,0.01211,2.40553,0.08442748874258564,0.0812159822424033
skateboarding_1080_30fps_i.yuv,0.03494,0.00011,0.0,0.0,0.00198,0.09697,0.0,0.0,0.49997,0.37201,0.00537,0.03996,2.28532,0.22236411026213354,0.07198501452832809
skateboarding_1080_30fps_j.yuv,0.07119,0.00021,0.0,0.0,0.0096,0.09965,0.0,0.0,0.50262,0.37665,0.0015,0.02385,2.36644,0.1209526058805574,0.060508657236556206
skateboarding_1080_30fps_o.yuv,0.05329,0.00024,0.0,0.0,0.01245,0.10083,0.0,0.0,0.5013,0.37789,4e-05,0.0158,2.35131,0.09071504180929975,0.08263815521402491
Soccer_1080_30fps_a.yuv,0.03649,0.00028,0.0,0.0,0.06057,0.16569,0.0,0.0,0.51981,0.34968,2e-05,0.01309,3.28968,0.13595439902640244,0.0748685729463333
Soccer_1080_30fps_c.yuv,0.058,0.00027,0.0,0.0,0.01358,0.08385,0.0,0.0,0.52093,0.35637,0.00016,0.01624,3.68616,0.224230972821611,0.0788465917322106
Soccer_1080_30fps_d.yuv,0.05129,0.00026,0.0,0.0,0.01314,0.08256,0.0,0.06695,0.50797,0.35609,0.00056,0.02066,3.304,0.22539107712656992,0.07126529813291334
Soccer_1080_30fps_f.yuv,0.07406,0.00027,0.0,0.0,0.02362,0.09385,0.0,0.0,0.51418,0.3499,0.00022,0.01312,3.7219,0.19935623642880382,0.0772007265668972
Soccer_1080_30fps_i.yuv,0.03675,0.00021,0.0,0.0,0.00674,0.0846,0.0,0.0,0.51705,0.35083,0.01314,0.02252,3.58811,0.2855674215809328,0.07002650707302126
Soccer_1080_30fps_j.yuv,0.06925,0.00026,0.0,0.0,0.01106,0.0837,0.0,0.0,0.52107,0.35512,0.00329,0.01697,3.63499,0.24104499924041758,0.058076490553585894
Soccer_1080_30fps_o.yuv,0.05244,0.00028,0.0,0.0,0.01299,0.0836,0.0,0.0,0.52055,0.35658,0.00017,0.01559,3.71405,0.22614168061255996,0.0790260427186979
src05_1080_30fps_a.yuv,0.01562,0.00028,0.0,0.0,0.11709,0.17927,0.0,0.0,0.48907,0.21463,0.0,0.01406,1.56254,0.11785652499963634,0.01979679743005794
src05_1080_30fps_c.yuv,0.09345,0.00027,0.0,0.0,0.02068,0.11006,0.0,0.0,0.50583,0.21258,5e-05,0.01207,2.04839,0.17824439547071103,0.012726574995008781
src05_1080_30fps_d.yuv,0.01743,0.00024,0.0,0.0,0.01215,0.09741,0.0,0.10048,0.48991,0.22125,0.00023,0.05732,1.60028,0.19473029829782426,0.01886970061503089
src05_1080_30fps_f.yuv,0.08997,0.00027,0.0,0.0,0.01734,0.10218,0.0,0.0,0.50344,0.21886,6e-05,0.01785,1.80284,0.19234344483728713,0.01699312243226977
src05_1080_30fps_i.yuv,0.01562,0.00024,0.0,0.0,0.01199,0.09875,0.0,0.0,0.50277,0.22103,0.00132,0.05664,1.6407,0.19743032039020772,0.019904233115099975
src05_1080_30fps_j.yuv,0.05615,0.00024,0.0,0.0,0.01161,0.09872,0.0,0.0,0.50947,0.22128,0.00044,0.04722,1.62822,0.19760473513797683,0.015830760252421444
src05_1080_30fps_o.yuv,0.01563,0.00025,0.0,0.0,0.0128,0.09873,0.0,0.0,0.50943,0.22137,0.00024,0.0452,1.64027,0.1962978945244484,0.020351571829287478
src09_1080_30fps_a.yuv,0.01595,0.00026,0.0,0.0,0.20291,0.23684,0.0,0.0,0.50831,0.18772,0.0,0.02966,1.45266,0.049317748428821744,0.05428214086143341
src09_1080_30fps_c.yuv,0.07719,0.00024,0.0,0.0,0.08366,0.14353,0.0,0.0,0.51522,0.18474,4e-05,0.0174,1.6759,0.06418073328704452,0.051511282499004954
src09_1080_30fps_d.yuv,0.01878,0.00022,0.0,0.0,0.0202,0.09902,0.0,0.01674,0.49443,0.18841,0.00016,0.06201,1.38979,0.07395420030555523,0.05288098170051779
src09_1080_30fps_f.yuv,0.05362,0.00024,0.0,0.0,0.05828,0.12433,0.0,0.0,0.50805,0.18642,5e-05,0.02222,1.65356,0.06936713709203766,0.05334041401443247
src09_1080_30fps_i.yuv,0.01619,0.00015,0.0,0.0,0.00896,0.10319,0.0,0.0,0.50323,0.18371,0.01162,0.07062,1.3948,0.15099073458443946,0.04882437132924962
src09_1080_30fps_j.yuv,0.05656,0.00021,0.0,0.0,0.01883,0.10363,0.0,0.0,0.51252,0.1873,0.00223,0.06178,1.44863,0.09754703746492954,0.041428053007495795
src09_1080_30fps_o.yuv,0.01707,0.00023,0.0,0.0,0.02399,0.10448,0.0,0.0,0.51389,0.18883,0.00017,0.05811,1.46168,0.07397388637336666,0.05527262166158253
TouchdownDayp1_1080_30fps_a.yuv,0.01613,0.00027,0.0,0.0,0.12912,0.27413,0.0,0.0,0.50984,0.23855,1e-05,0.03256,1.78562,0.04959783984051762,0.0718371642553132
TouchdownDayp1_1080_30fps_c.yuv,0.03682,0.00026,0.0,0.0,0.03451,0.15113,0.0,0.0,0.51853,0.23852,3e-05,0.02395,2.1445,0.06741555391063496,0.07163783985904328
TouchdownDayp1_1080_30fps_d.yuv,0.01905,0.00021,0.0,0.0,0.01169,0.1132,0.0,0.05742,0.50523,0.23924,0.00037,0.05613,1.72992,0.07034044552935757,0.06650443586474178
TouchdownDayp1_1080_30fps_f.yuv,0.05434,0.00025,0.0,0.0,0.04524,0.16048,0.0,0.0,0.51054,0.23559,0.00011,0.01759,2.11311,0.0639752098836307,0.07023423530589191
TouchdownDayp1_1080_30fps_i.yuv,0.01626,0.00013,0.0,0.0,0.00168,0.11943,0.0,0.0,0.50914,0.23235,0.01443,0.06073,1.74385,0.18649730193253336,0.06372208921132975
TouchdownDayp1_1080_30fps_j.yuv,0.05668,0.00021,0.0,0.0,0.01201,0.12227,0.0,0.0,0.51661,0.23676,0.00425,0.04858,1.78082,0.10482104818653183,0.05460622865854426
TouchdownDayp1_1080_30fps_o.yuv,0.01756,0.00024,0.0,0.0,0.0152,0.12408,0.0,0.0,0.51808,0.23926,0.00023,0.04026,1.79205,0.06968516305335731,0.07255540540549704
TouchdownDayp2_1080_30fps_a.yuv,0.01564,0.00026,0.0,0.0,0.10584,0.26025,0.0,0.0,0.50457,0.2179,2e-05,0.03812,2.46597,0.03000372095847764,0.08229516284965362
TouchdownDayp2_1080_30fps_c.yuv,0.01569,0.00023,0.0,0.0,0.01467,0.10942,0.0,0.0,0.511,0.2177,0.00019,0.02069,2.54784,0.04213786496003412,0.08239034325815482
TouchdownDayp2_1080_30fps_d.yuv,0.01745,0.0002,0.0,0.0,0.00855,0.0958,0.0,0.10048,0.49155,0.21721,0.00027,0.04641,2.35141,0.04302093046649587,0.07293029877694551
TouchdownDayp2_1080_30fps_f.yuv,0.04683,0.00024,0.0,0.0,0.03824,0.13448,0.0,0.0,0.50534,0.21649,7e-05,0.01264,3.20717,0.04044787148116713,0.08155471222851292
TouchdownDayp2_1080_30fps_i.yuv,0.01562,8e-05,0.0,0.0,6e-05,0.1037,0.0,0.0,0.48429,0.20883,0.01988,0.05611,2.39676,0.18946667095551334,0.07028231159234521
TouchdownDayp2_1080_30fps_j.yuv,0.05617,0.00019,0.0,0.0,0.01099,0.10694,0.0,0.0,0.50441,0.21476,0.00304,0.02871,2.4569,0.08216014288511485,0.060778000606324344
TouchdownDayp2_1080_30fps_o.yuv,0.01568,0.00023,0.0,0.0,0.01363,0.108,0.0,0.0,0.51104,0.21774,0.00018,0.02085,2.52556,0.04219605640089971,0.08241663891786566
TouchdownPassp1_1080_30fps_a.yuv,0.01595,0.00026,0.0,0.0,0.19534,0.23788,0.0,0.0,0.50875,0.17908,0.0,0.03197,1.45189,0.04717619006328568,0.0520879652539404
TouchdownPassp1_1080_30fps_c.yuv,0.082,0.00022,0.0,0.0,0.10534,0.15414,0.0,0.0,0.5141,0.1734,6e-05,0.01328,1.84454,0.05764255367184227,0.04730393569361945
TouchdownPassp1_1080_30fps_d.yuv,0.01716,0.00022,0.0,0.0,0.01749,0.09693,0.0,0.01435,0.49466,0.18015,0.00016,0.06288,1.38344,0.07173750255092691,0.0512015637192857
TouchdownPassp1_1080_30fps_f.yuv,0.05398,0.00024,0.0,0.0,0.05389,0.12338,0.0,0.0,0.5081,0.1777,4e-05,0.02339,1.6774,0.06699627114909296,0.05113697953415822
TouchdownPassp1_1080_30fps_i.yuv,0.01613,0.00015,0.0,0.0,0.0084,0.10127,0.0,0.0,0.50288,0.17514,0.01032,0.0713,1.39003,0.1457491980087165,0.04674830783721001
TouchdownPassp1_1080_30fps_j.yuv,0.05647,0.00021,0.0,0.0,0.0164,0.10189,0.0,0.0,0.51261,0.17858,0.00214,0.06316,1.44533,0.09428183318810844,0.039759471564281675
TouchdownPassp1_1080_30fps_o.yuv,0.01682,0.00023,0.0,0.0,0.02083,0.10278,0.0,0.0,0.51412,0.18018,0.00017,0.05912,1.45658,0.07150148760737576,0.05301385185373029
TouchdownPassp2_1080_30fps_a.yuv,0.01698,0.00027,0.0,0.0,0.2503,0.22116,0.0,0.0,0.49906,0.24864,0.0,0.03397,1.49365,0.05681547928901482,0.06639498177275613
TouchdownPassp2_1080_30fps_c.yuv,0.06896,0.00024,0.0,0.0,0.08466,0.13414,0.0,0.0,0.50423,0.24598,4e-05,0.0135,1.75102,0.07452153283031489,0.06345172400760146
TouchdownPassp2_1080_30fps_d.yuv,0.02003,0.00022,0.0,0.0,0.02372,0.10172,0.0,0.06695,0.49018,0.24929,0.00022,0.06318,1.46451,0.08583471217297109,0.062054598553667975
TouchdownPassp2_1080_30fps_f.yuv,0.05281,0.00025,0.0,0.0,0.07177,0.13074,0.0,0.0,0.49635,0.24547,8e-05,0.02399,1.71369,0.07681506986848849,0.06441887408233755
TouchdownPassp2_1080_30fps_i.yuv,0.01718,0.00014,0.0,0.0,0.00607,0.1059,0.0,0.0,0.49412,0.24462,0.01051,0.07772,1.43474,0.1747764822815023,0.059820621978778056
TouchdownPassp2_1080_30fps_j.yuv,0.05694,0.00021,0.0,0.0,0.02222,0.10483,0.0,0.0,0.50287,0.24785,0.00255,0.06306,1.47811,0.11314510309281339,0.050762179431955066
TouchdownPassp2_1080_30fps_o.yuv,0.01894,0.00024,0.0,0.0,0.02851,0.10534,0.0,0.0,0.50362,0.24965,0.00019,0.05748,1.50023,0.0854434079938227,0.06768152851308369
JumpRope_2__2160_30fps_a.yuv,0.01562,0.00027,0.0,0.0,0.00413,0.16305,0.0,0.0,0.48357,0.40712,0.0,0.05045,39.33466,0.13872119068459884,0.08940909270817525
JumpRope_2__2160_30fps_c.yuv,0.01563,0.00026,0.0,0.0,0.00088,0.09849,0.0,0.0,0.49006,0.40823,0.00878,0.09531,46.58166,0.1568832644265397,0.09114095039797444
JumpRope_2__2160_30fps_d.yuv,0.01743,0.00025,0.0,0.0,0.00081,0.09198,0.0,0.10048,0.4735,0.40819,0.00271,0.09821,39.0325,0.15674478459401675,0.0808602793910708
JumpRope_2__2160_30fps_f.yuv,0.02024,0.00027,0.0,0.0,0.00237,0.11844,0.0,0.0,0.48391,0.40752,0.00163,0.03078,51.81379,0.16006911731234488,0.08962961586748729
JumpRope_2__2160_30fps_i.yuv,0.01562,0.00028,0.0,0.0,0.29721,0.0998,0.0,0.0,0.4793,0.40821,1.26678,0.11883,43.77307,0.15334417995059588,0.09133566104078465
JumpRope_2__2160_30fps_j.yuv,0.05615,0.00027,0.0,0.0,0.06085,0.09581,0.0,0.0,0.48509,0.40816,0.28529,0.10175,41.81513,0.15641470867582227,0.06859051150590513
JumpRope_2__2160_30fps_o.yuv,0.01562,0.00027,0.0,0.0,0.00085,0.09591,0.0,0.0,0.49005,0.40822,0.00386,0.09688,44.11199,0.15705606898079455,0.09118925562344285
